population,n_voters,n_candidates,paradigm,trial,seed,winner,total_welfare,supporter_welfare,loser_welfare,gap,lambda_winner,lambda_effective,loser_share,alloc_core_services,alloc_coalition_club,alloc_outgroup_repair,alloc_prestige_project,alloc_buffer_reserve
two_cluster,400,8,individual,206,0,6,0.2281853145084679,0.28685458220928794,0.215524165551756,0.07133041665753195,0.25716865688108526,0.25716865688108526,0.8225,0.28796473719654153,0.13159855514718677,0.3847994981473079,0.1301544654801502,0.06548274402881346
two_cluster,400,8,score,206,0,3,0.21339233410359937,0.2605385834298224,0.20339161454955207,0.05714696888027032,0.44105451554228353,0.44105451554228353,0.825,0.22205179508867803,0.36703508194680234,0.0973631742851135,0.15757314782518933,0.15597680085421664
two_cluster,400,8,latent_match,206,0,6,0.2281853145084679,0.28685458220928794,0.215524165551756,0.07133041665753195,0.25716865688108526,0.25716865688108526,0.8225,0.28796473719654153,0.13159855514718677,0.3847994981473079,0.1301544654801502,0.06548274402881346
two_cluster,400,8,constrained_individual,206,0,6,0.22815838007905626,0.286493230362383,0.21556940023067872,0.07092383013170428,0.25716865688108526,0.25,0.8225,0.28792274241175386,0.13233717491572677,0.3838660714731804,0.13019713922793696,0.06567687197140204
two_cluster,400,8,party,207,0,5,0.22953571476289938,0.27581119091341344,0.18326023861238525,0.0925509523010282,0.24945476003402642,0.24945476003402642,0.5,0.24950313157157739,0.159529684033729,0.37484730224481,0.14048982945076174,0.07563005269912178
two_cluster,400,8,individual,207,0,7,0.2334763949565142,0.3456140538616393,0.19757754045553352,0.14803651340610577,0.8330556941152998,0.8330556941152998,0.7575,0.2678001378393749,0.533986474647001,0.05043844474970411,0.05608322670122491,0.09169171606269491
two_cluster,400,8,score,207,0,5,0.2282113464067637,0.25274454454811557,0.2227345162406515,0.030010028307464076,0.24945476003402642,0.24945476003402642,0.8175,0.24647388978188692,0.16767551097739772,0.3623758594715449,0.1481570219124736,0.07531771785669687
two_cluster,400,8,latent_match,207,0,5,0.2282113464067637,0.25274454454811557,0.2227345162406515,0.030010028307464076,0.24945476003402642,0.24945476003402642,0.8175,0.24647388978188692,0.16767551097739772,0.3623758594715449,0.1481570219124736,0.07531771785669687
two_cluster,400,8,constrained_individual,207,0,7,0.23563634136525075,0.30579590885463553,0.21317601777954012,0.09261989107509541,0.8330556941152998,0.25,0.7575,0.2726502938983929,0.445118797171046,0.1381871635782386,0.0652563293474721,0.07878741600485026
two_cluster,400,8,party,208,0,5,0.22435908102889077,0.29098348400374996,0.15773467805403155,0.1332488059497184,0.33330120449553186,0.33330120449553186,0.5,0.20744708222577204,0.11753334942715805,0.4282256120565419,0.06482135530648041,0.1819726009840475
