run_id,cell_id,condition,family,inheritance_mode,seed,fidelity,penalty,monitor_policy,expected_penalty_per_defection,extinct,final_population,total_agents,warmstart_applied,warmstart_skipped,adaptive_draws,mean_mask_overlap,mean_weight_kl,mean_weight_gini,population_late,mean_generation_end,drift_per_100_ticks,opportunities,rate,rate_cue0,rate_cue1,rate_m0,rate_m1,delta_cue,delta_true,realised_enforcement,eval_heldout_rate_cue0,eval_heldout_rate_cue1,eval_heldout_delta_cue,eval_heldout_opportunities,eval_train_rate_cue0,eval_train_rate_cue1,eval_train_delta_cue,eval_train_opportunities
A_f0.9_cells__lamarckian__s14,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,14,0.9,6.0,adaptive_cells,3.0,0,48,426,406,0,59,0.505088028169014,0.0145856399130564,0.0292948682513258,44.06666666666667,4.282051282051282,0.001269104428828071,9921.0,0.12438262271948393,0.23736263736263735,0.04497082046000687,0.21964597357267515,0.05972927241962775,0.1923918169026305,0.1599167011530474,0.2860615883306321,0.3250883392226148,0.06188925081433225,0.26319908840828254,590.0,0.21674418604651163,0.030805687203791468,0.18593849884272018,2341.0
A_f0.9_cells__lamarckian__s15,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,15,0.9,6.0,adaptive_cells,3.0,0,43,459,439,0,59,0.5041725352112675,0.0177535370572776,0.0346265628495181,42.86666666666667,4.586206896551724,0.004541097402671994,11552.0,0.13131925207756232,0.24292682926829268,0.042321456355998134,0.2267754127710364,0.057777777777777775,0.20060537291229455,0.16899763499325865,0.24851680949241925,0.32098765432098764,0.039735099337748346,0.2812525549832393,232.0,0.30303030303030304,0.03280839895013123,0.2702219040801718,1488.0
A_f0.9_cells__lamarckian__s16,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,16,0.9,6.0,adaptive_cells,3.0,0,38,450,430,0,59,0.5098063380281689,0.0170639894785283,0.0342403596318484,47.333333333333336,4.658536585365853,0.004877617763919323,11352.0,0.1291402396053559,0.2401668653158522,0.04067742956631846,0.21847389558232932,0.059322033898305086,0.19948943574953376,0.15915186168402423,0.2578444747612551,0.4666666666666667,0.03211009174311927,0.4345565749235474,323.0,0.3064312736443884,0.022916666666666665,0.28351460697772174,1753.0
A_f0.9_cells__lamarckian__s17,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,17,0.9,6.0,adaptive_cells,3.0,0,38,413,393,0,59,0.5105105633802817,0.0141013004417693,0.0292613050217155,44.333333333333336,4.485714285714286,0.00563711342460289,8891.0,0.1423911820942526,0.24842767295597484,0.05024174900147151,0.22757598220904374,0.07122213047068539,0.19818592395450332,0.15635385173835836,0.2725118483412322,0.4810126582278481,0.08928571428571429,0.3917269439421338,382.0,0.2840909090909091,0.025806451612903226,0.2582844574780059,1634.0
A_f0.9_cells__lamarckian__s18,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,18,0.9,6.0,adaptive_cells,3.0,0,37,423,403,0,59,0.5050000000000001,0.0147645412095884,0.0308359832621684,40.06666666666667,5.295454545454546,0.005538856468486469,8775.0,0.15886039886039885,0.30527165142549756,0.05121613604904093,0.2859104641581983,0.06875730424620179,0.25405551537645665,0.21715315991199652,0.2532281205164993,0.3155339805825243,0.06707317073170732,0.24846080985081698,370.0,0.23018147086914995,0.030345800988002825,0.19983566988114712,2464.0
A_f0.9_cells__lamarckian__s19,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,19,0.9,6.0,adaptive_cells,3.0,0,47,492,472,0,59,0.5079753521126759,0.0172098658235537,0.0347778080194414,44.53333333333333,5.808510638297872,0.0019489800406996087,11246.0,0.11959807931709052,0.217400162999185,0.04386241716629852,0.199666874869873,0.05990997982306379,0.17353774583288648,0.13975689504680922,0.2869888475836431,0.3625,0.009852216748768473,0.35264778325123153,363.0,0.14543889845094665,0.034875444839857654,0.11056345361108899,2567.0
A_f0.9_cells__lamarckian__s20,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,20,0.9,6.0,adaptive_cells,3.0,0,39,444,424,0,59,0.4990669014084506,0.0149864764549973,0.0310410162524858,39.8,5.325581395348837,0.00465123404098646,10102.0,0.13383488418135023,0.2405452946350044,0.04645300684191574,0.22116025783507445,0.06371586650008924,0.19409228779308868,0.15744439133498522,0.2640532544378698,0.4294117647058823,0.05042016806722689,0.37899159663865545,408.0,0.24191866527632952,0.02846441947565543,0.2134542458006741,2294.0
A_f0.9_cells__lamarckian__s21,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,21,0.9,6.0,adaptive_cells,3.0,0,47,480,460,0,59,0.5078169014084507,0.015636242615749,0.0330398087362622,43.93333333333333,5.186046511627907,0.004644014332271322,10517.0,0.14500332794523152,0.2853309481216458,0.04119106699751861,0.26272540515863957,0.06095176010430248,0.24413988112412716,0.2017736450543371,0.24524590163934426,0.4576271186440678,0.05405405405405406,0.40357306459001374,170.0,0.30162412993039445,0.019915509957754977,0.28170861997263946,2519.0
A_f0.9_cells__lamarckian__s22,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,22,0.9,6.0,adaptive_cells,3.0,0,47,432,412,0,59,0.5096654929577465,0.0147825971496709,0.030673248283546,42.666666666666664,5.571428571428571,0.005031628584803237,9258.0,0.15640527111687189,0.29493307839388144,0.04217579818683485,0.2717181467181467,0.06296441141963238,0.2527572802070466,0.20875373529851432,0.2223756906077348,0.4846153846153846,0.04184100418410042,0.4427743804312842,369.0,0.316711590296496,0.030020703933747412,0.2866908863627486,1708.0
A_f0.9_cells__lamarckian__s23,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,23,0.9,6.0,adaptive_cells,3.0,0,31,431,411,0,59,0.504225352112676,0.0168625723863351,0.0344943575014699,43.2,4.425,0.005647885626062946,10402.0,0.1416073831955393,0.2898961284230406,0.039734025300032436,0.26677852348993286,0.05778491171749599,0.25016210312300813,0.20899361177243686,0.24439918533604887,0.5546218487394958,0.05339805825242718,0.5012237904870687,325.0,0.24407826982492276,0.03319502074688797,0.2108832490780348,1935.0
A_f0.9_cells__lamarckian__s24,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,24,0.9,6.0,adaptive_cells,3.0,0,43,442,422,0,59,0.5117781690140845,0.0158585643947707,0.0329837512707007,37.93333333333333,5.4324324324324325,0.006413979463761051,9222.0,0.15332899587941878,0.3005536514632217,0.05046969976054522,0.28254397834912043,0.06694409263614981,0.2500839517026765,0.21559988571297062,0.26166902404526166,0.2895927601809955,0.01694915254237288,0.2726436076386226,398.0,0.25731584258324924,0.028469750889679714,0.22884609169356954,2115.0
A_f0.9_cells__lamarckian__s25,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,25,0.9,6.0,adaptive_cells,3.0,0,44,422,402,0,59,0.5051760563380282,0.014364405628843,0.0302714418429551,40.53333333333333,7.136363636363637,0.0022070443517906504,9097.0,0.1501593932065516,0.28921193573068094,0.04482225656877898,0.263622210690192,0.06675567423230974,0.24438967916190196,0.19686653645788224,0.2562225475841874,0.47058823529411764,0.0440251572327044,0.42656307806141325,681.0,0.2189409368635438,0.023978685612788632,0.19496225125075517,2108.0
A_f0.9_cells__lamarckian__s26,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,26,0.9,6.0,adaptive_cells,3.0,0,43,410,390,0,59,0.5061971830985915,0.015316968157639,0.0311855448340495,44.13333333333333,4.025,0.00464873451515057,9395.0,0.1528472591804151,0.28146895385358783,0.051560121765601215,0.2612414467253177,0.06920610974919857,0.22990883208798663,0.19203533697611913,0.25557103064066855,0.33043478260869563,0.018867924528301886,0.31156685808039375,327.0,0.27014755959137343,0.028400597907324365,0.24174696168404908,2219.0
A_f0.9_cells__lamarckian__s27,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,27,0.9,6.0,adaptive_cells,3.0,0,42,437,417,0,59,0.5072535211267606,0.016947573244366,0.0341452592634222,40.733333333333334,5.85,0.004678852694113766,10542.0,0.13422500474293303,0.26082927959230945,0.04642570281124498,0.24314006203769983,0.06235238545111006,0.21440357678106448,0.18078767658658979,0.27985865724381626,0.3630573248407643,0.04669260700389105,0.31636471783687325,414.0,0.2277542372881356,0.03236797274275979,0.1953862645453758,2118.0
A_f0.9_cells__lamarckian__s28,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,28,0.9,6.0,adaptive_cells,3.0,0,38,469,449,0,59,0.5108098591549296,0.017263767521999,0.035635558968298,41.333333333333336,5.361702127659575,0.006197776796202877,10563.0,0.14020638076304082,0.277007050261542,0.042653259811871555,0.25668449197860965,0.06020440753752795,0.23435379044967042,0.1964800844410817,0.25455773126266035,0.45544554455445546,0.03260869565217391,0.42283684890228157,285.0,0.2794759825327511,0.01908957415565345,0.26038640837709764,2507.0
A_f0.9_cells__lamarckian__s29,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,29,0.9,6.0,adaptive_cells,3.0,0,41,471,451,0,59,0.5096126760563381,0.0151934952032677,0.0314017487460264,41.86666666666667,4.944444444444445,0.002121717092597218,11009.0,0.1215369243346353,0.23078583765112262,0.042182844597773245,0.2152869031975471,0.05509855657302499,0.18860299305334938,0.1601883466245221,0.26532137518684606,0.2934131736526946,0.05714285714285714,0.23627031650983746,377.0,0.3333333333333333,0.027707808564231738,0.3056255247691016,1962.0
A_f0.9_cells__lamarckian__s30,A_f0.9_cells__lamarckian,A_f0.9_cells,A,lamarckian,30,0.9,6.0,adaptive_cells,3.0,0,37,406,386,0,59,0.5045774647887323,0.0149459746390828,0.0297728286148223,42.06666666666667,4.659090909090909,0.006099724955948712,8317.0,0.17301911747024168,0.33509896849735155,0.05010570824524313,0.30999146029035013,0.07285595337218984,0.2849932602521084,0.2371355069181603,0.2432244614315497,0.5126050420168067,0.1065989847715736,0.4060060572452331,316.0,0.30275229357798167,0.044326241134751775,0.2584260524432299,2000.0
A_f0.9_move__baldwinian__s1,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,1,0.9,6.0,adaptive_move,3.0,0,50,647,0,0,59,0.539225352112676,0.072604643079036,0.1331879259273576,50.0,4.32,-0.0014933110644488464,13545.0,0.09545957918050942,0.12655438375570596,0.06799221357063404,0.12311836475994295,0.07132983135194913,0.05856217018507193,0.05178853340799382,0.3990719257540603,0.1461187214611872,0.04741379310344827,0.09870492835773893,451.0,0.09424083769633508,0.043209876543209874,0.05103096115312521,2957.0
A_f0.9_move__baldwinian__s2,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,2,0.9,6.0,adaptive_move,3.0,0,50,621,0,0,59,0.5433274647887324,0.0719883672741351,0.1314124337507732,50.0,4.06,-0.0008929400673764388,11985.0,0.09987484355444305,0.12619535519125682,0.07472670908794257,0.11998628728145355,0.08079986993984718,0.05146864610331425,0.03918641734160637,0.4152046783625731,0.23008849557522124,0.14418604651162792,0.08590244906359332,328.0,0.06227883934890304,0.05270362765229295,0.00957521169661009,2874.0
A_f0.9_move__baldwinian__s3,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,3,0.9,6.0,adaptive_move,3.0,0,50,712,0,0,59,0.5367429577464788,0.071838401479419,0.1286143310955738,47.46666666666667,6.0,-0.0010728960454019518,12227.0,0.10730350862844525,0.13751840942562593,0.08314937454010302,0.1324243556219649,0.08773461370580532,0.054369034885522916,0.04468974191615957,0.45960365853658536,0.14682539682539683,0.09523809523809523,0.0515873015873016,462.0,0.08235294117647059,0.0471841704718417,0.035168770704628885,2589.0
A_f0.9_move__baldwinian__s4,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,4,0.9,6.0,adaptive_move,3.0,0,50,621,0,0,59,0.5380633802816901,0.0677234525374015,0.1269317862371529,49.06666666666667,5.7,7.283050708040549e-05,11629.0,0.10869378278441827,0.14473684210526316,0.0749375520399667,0.13836030588653744,0.08091908091908091,0.06979929006529646,0.05744122496745653,0.38449367088607594,0.21739130434782608,0.06134969325153374,0.15604161109629233,278.0,0.07725553754727174,0.03282051282051282,0.04443502472675892,3801.0
A_f0.9_move__baldwinian__s5,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,5,0.9,6.0,adaptive_move,3.0,0,50,623,0,0,59,0.541725352112676,0.0696776184215597,0.128859201932602,50.0,4.3,-0.003498083420649595,14564.0,0.08589673166712442,0.11949404761904762,0.05711371749107598,0.11318500821263253,0.06266683615101055,0.062380330127971645,0.05051817206162197,0.39408473221422863,0.054187192118226604,0.05764411027568922,-0.0034569181574626157,805.0,0.09335324869305452,0.04814004376367615,0.045213204929378366,2710.0
A_f0.9_move__baldwinian__s6,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,6,0.9,6.0,adaptive_move,3.0,0,50,632,0,0,59,0.5392957746478874,0.0699000634377212,0.1292813855679085,50.0,5.58,-0.0009873670607945392,11076.0,0.10328638497652583,0.13006475485661426,0.0777640627755246,0.12353269983230855,0.08425293396391663,0.05230069208108966,0.03927976586839192,0.42045454545454547,0.14622641509433962,0.06614785992217899,0.08007855517216063,469.0,0.07285828662930344,0.06412966878083157,0.00872861784847187,2668.0
A_f0.9_move__baldwinian__s7,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,7,0.9,6.0,adaptive_move,3.0,0,50,670,0,0,59,0.5352640845070422,0.072228334922456,0.1311666230323326,45.6,7.0,-0.0026034302768749634,12519.0,0.10288361690230849,0.13626106578718972,0.0744303048239124,0.12928759894459102,0.08091893473807434,0.06183076096327732,0.048368664206516684,0.42934782608695654,0.10227272727272728,0.07432432432432433,0.02794840294840295,324.0,0.07365223993925589,0.04163955757970072,0.03201268235955517,2854.0
A_f0.9_move__baldwinian__s8,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,8,0.9,6.0,adaptive_move,3.0,0,50,672,0,0,59,0.5376056338028168,0.0793400094913099,0.1407533144010375,50.0,4.06,-0.0004812597677251348,12487.0,0.10699127092175863,0.14910116320056396,0.07192132687509174,0.14331493679900303,0.07729257641921397,0.07717983632547222,0.06602236037978906,0.39745508982035926,0.06772908366533864,0.05244755244755245,0.015281531217786193,537.0,0.06375838926174497,0.0267651130595293,0.036993276202215666,3657.0
A_f0.9_move__baldwinian__s9,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,9,0.9,6.0,adaptive_move,3.0,0,50,628,0,0,59,0.5349823943661973,0.0696815717411908,0.1299758747280548,50.0,4.24,-0.0013081975424823458,12182.0,0.10392382203250698,0.148814078041316,0.07017543859649122,0.14495880737544134,0.07439299830604179,0.07863863944482477,0.07056580906939955,0.41627172195892576,0.12686567164179105,0.05994550408719346,0.06692016755459759,635.0,0.10263522884882108,0.042328042328042326,0.06030718652077875,2954.0
A_f0.9_move__baldwinian__s10,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,10,0.9,6.0,adaptive_move,3.0,0,50,608,0,0,59,0.5351584507042253,0.0723777338453628,0.1313021598240131,50.0,3.82,-0.0017129996058405966,12834.0,0.09474832476235001,0.12559749464315148,0.0670902911186641,0.11960849369608494,0.07272994416691154,0.05850720352448738,0.04687854952917339,0.40707236842105265,0.1542056074766355,0.039603960396039604,0.11460164708059589,517.0,0.11884284597341674,0.046242774566473986,0.07260007140694275,2663.0
A_f0.9_move__baldwinian__s11,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,11,0.9,6.0,adaptive_move,3.0,0,50,651,0,0,59,0.5329225352112676,0.070085330225116,0.1298346853849841,49.266666666666666,4.76,0.00031303456592856113,11242.0,0.10024906600249066,0.1381160572337043,0.06956521739130435,0.132223113964687,0.07478427612655801,0.06855083984239994,0.05743883783812899,0.4152617568766637,0.1686046511627907,0.05726872246696035,0.11133592869583034,399.0,0.11299435028248588,0.04555555555555556,0.06743879472693032,1785.0
A_f0.9_move__baldwinian__s12,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,12,0.9,6.0,adaptive_move,3.0,0,50,654,0,0,59,0.5327816901408452,0.0732803800029145,0.132492117664623,49.06666666666667,4.3,-0.0006960115558103847,10707.0,0.11226300551041375,0.15611376375337346,0.07640067911714771,0.15067624683009298,0.08184100418410042,0.07971308463622576,0.06883524264599256,0.4068219633943428,0.3582089552238806,0.0684931506849315,0.2897158045389491,140.0,0.09067131647776809,0.04483925549915398,0.045832060978614114,2329.0
A_f0.9_move__baldwinian__s13,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,13,0.9,6.0,adaptive_move,3.0,0,50,663,0,0,59,0.542887323943662,0.0753538406208396,0.136710967437957,50.0,4.08,-0.0022323073530192625,14895.0,0.0841221886539107,0.11367151252706464,0.06145450231344169,0.10783699059561129,0.06635349383440986,0.052217010213622954,0.04148349676120143,0.4509177972865124,0.030821917808219176,0.046296296296296294,-0.015474378488077117,508.0,0.08338125359401956,0.03941605839416058,0.043965195199858975,3109.0
A_f0.9_move__baldwinian__s14,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,14,0.9,6.0,adaptive_move,3.0,0,50,553,0,0,59,0.5393309859154928,0.068735885917956,0.1289382187082554,50.0,4.22,-0.002015242777389423,10744.0,0.10201042442293373,0.1325742956387495,0.07353469974829198,0.12958292919495634,0.07657899445339059,0.05903959589045753,0.053003934741565756,0.3905109489051095,0.1464968152866242,0.05653710247349823,0.08995971281312597,440.0,0.05030487804878049,0.0368567454798331,0.01344813256894739,2750.0
A_f0.9_move__baldwinian__s15,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,15,0.9,6.0,adaptive_move,3.0,0,50,613,0,0,59,0.5367077464788733,0.0704519774932327,0.1296468365119995,50.0,4.46,-0.0021239848509348245,13498.0,0.097347755222996,0.12867930343658499,0.06834070480810386,0.12322640345465762,0.07342457941260336,0.06033859862848112,0.04980182404205426,0.3919330289193303,0.07352941176470588,0.09795918367346938,-0.024429771908763498,653.0,0.11827956989247312,0.04770017035775128,0.07057939953472184,2011.0
A_f0.9_move__baldwinian__s16,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,16,0.9,6.0,adaptive_move,3.0,0,50,632,0,0,59,0.5416373239436618,0.0707439936080403,0.1320093890923508,48.6,5.52,-0.00323610403857594,12718.0,0.09805000786287152,0.12942802833938138,0.07185110373683451,0.12336187314345623,0.0773409578270193,0.057576924602546875,0.04602091531643693,0.433841218925421,0.12643678160919541,0.05649717514124294,0.06993960646795247,264.0,0.06472081218274112,0.0425531914893617,0.022167620693379415,3315.0
A_f0.9_move__baldwinian__s17,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,17,0.9,6.0,adaptive_move,3.0,0,50,607,0,0,59,0.5324119718309859,0.0708324510207435,0.1315226684624627,50.0,5.24,-0.0020396821391862724,11004.0,0.09978189749182116,0.12997129971299712,0.07574273587985635,0.12447698744769875,0.08081619537275064,0.05422856383314077,0.04366079207494811,0.4581056466302368,0.11317567567567567,0.038461538461538464,0.07471413721413721,1138.0,0.08337595907928388,0.02913085004775549,0.05424510903152839,4049.0
A_f0.9_move__baldwinian__s18,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,18,0.9,6.0,adaptive_move,3.0,0,50,603,0,0,59,0.5427112676056338,0.0680410532073827,0.1267419573992921,49.86666666666667,5.42,-0.004152454958149162,12830.0,0.09275136399064692,0.12484848484848485,0.0664776754075124,0.12307692307692308,0.06835443037974684,0.05837080944097245,0.054722492697176245,0.4084033613445378,0.0761904761904762,0.10970464135021098,-0.03351416515973478,447.0,0.05196629213483146,0.04837993786063027,0.0035863542742011895,4389.0
A_f0.9_move__baldwinian__s19,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,19,0.9,6.0,adaptive_move,3.0,0,50,628,0,0,59,0.5391197183098593,0.0688990387754671,0.1272425517391575,49.4,4.58,5.411712240710578e-05,11167.0,0.10907137100385063,0.1496558505408063,0.07513975665899375,0.14470799282439706,0.08,0.07451609388181255,0.06470799282439706,0.4039408866995074,0.05333333333333334,0.04395604395604396,0.009377289377289377,739.0,0.06589147286821706,0.03753846153846154,0.02835301132975552,3173.0
A_f0.9_move__baldwinian__s20,A_f0.9_move__baldwinian,A_f0.9_move,A,baldwinian,20,0.9,6.0,adaptive_move,3.0,0,50,650,0,0,59,0.5336091549295775,0.0637344007453172,0.1187524283226137,45.266666666666666,6.204081632653061,-0.0011692535621030825,9845.0,0.11376333164042661,0.15087084370052026,0.08351769911504425,0.14789219073946094,0.08684593023255814,0.067353144585476,0.0610462605069028,0.42678571428571427,0.03636363636363636,0.03642384105960265,-6.0204695966285804e-05,577.0,0.04147031102733271,0.04229074889867841,-0.0008204378713457042,2196.0
